Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.61984E-4,45.027272143,0.685102734,0.047392896,0.325203252,0
5.67591E-4,45.253214438,0.688712044,0.046997131,0.333333333,0
5.75847E-4,45.538694753,0.693951513,0.046502424,0.333333333,0
5.79155E-4,45.770155829,0.696025904,0.046106659,0.333333333,0
5.8055E-4,46.002261151,0.696896536,0.045710893,0.333333333,0
5.82569E-4,46.293315672,0.69815217,0.045216187,0.333333333,0
5.87795E-4,46.527374762,0.701378767,0.044820421,0.349593496,0
5.89334E-4,46.762816469,0.702322165,0.044424656,0.349593496,0
5.96464E-4,47.000403509,0.706654091,0.044028891,0.349593496,0
5.98873E-4,47.299128469,0.708103347,0.043534184,0.349593496,0
6.00403E-4,47.538985334,0.709020078,0.043138419,0.357723577,0
6.07776E-4,47.78064329,0.713398502,0.042742654,0.357723577,0
6.13689E-4,48.025130976,0.716861515,0.042346888,0.365853659,0
6.17184E-4,48.271609956,0.718889093,0.041951123,0.365853659,0
6.21519E-4,48.519300633,0.72138352,0.041555358,0.37398374,0
6.28521E-4,48.770318253,0.725365867,0.041159592,0.382113821,0
6.31705E-4,49.022694463,0.727157901,0.040763827,0.382113821,0
6.36807E-4,49.276733079,0.730005169,0.040368062,0.382113821,0
6.40581E-4,49.532340107,0.73209212,0.039972296,0.390243902,0
6.432E-4,49.789123644,0.733531174,0.039576531,0.390243902,0
6.54556E-4,50.049818192,0.739681176,0.039180766,0.390243902,0
6.59701E-4,50.312543039,0.742420517,0.038785,0.398373984,0
6.73902E-4,50.51372064,0.749832548,0.038488177,0.398373984,0
6.78225E-4,50.784173733,0.752046299,0.038092411,0.398373984,0
6.83461E-4,51.056818381,0.754701748,0.037696646,0.398373984,0
6.86899E-4,51.262468398,0.756429457,0.037399822,0.406504065,0
6.88922E-4,51.537682683,0.757440419,0.037004057,0.406504065,0
6.91476E-4,51.813840155,0.758710943,0.036608291,0.406504065,0
6.95904E-4,52.022199783,0.760897812,0.036311467,0.406504065,0
6.9969E-4,52.301374327,0.762751631,0.035915702,0.430894309,0
7.02211E-4,52.511762574,0.763978296,0.035618878,0.430894309,0
7.07906E-4,52.793893276,0.766725749,0.035223113,0.430894309,0
7.09141E-4,53.006520492,0.767317608,0.034926289,0.430894309,0
7.15356E-4,53.29131515,0.770272049,0.034530523,0.43902439,0
7.2168E-4,53.507183387,0.773239667,0.034233699,0.447154472,0
7.35808E-4,53.799965928,0.779732384,0.033837934,0.447154472,0
7.40843E-4,54.021777972,0.782000603,0.03354111,0.447154472,0
7.50412E-4,54.320077013,0.78624785,0.033145345,0.447154472,0
7.57928E-4,54.546755678,0.789525833,0.032848521,0.447154472,0
7.60499E-4,54.774584474,0.790635546,0.032551697,0.455284553,0
7.62065E-4,55.002935178,0.791308762,0.032254873,0.455284553,0
7.70915E-4,55.309872313,0.795071918,0.031859108,0.463414634,0
7.76642E-4,55.542246725,0.797470922,0.031562284,0.471544715,0
7.80187E-4,55.775965064,0.798941434,0.03126546,0.471544715,0
7.81552E-4,56.01023246,0.799505057,0.030968636,0.471544715,0
7.93933E-4,56.32697848,0.804544827,0.03057287,0.495934959,0
7.98307E-4,56.565951183,0.806294454,0.030276046,0.495934959,0
8.02214E-4,56.805929729,0.807844533,0.029979222,0.504065041,0
8.09076E-4,57.048225493,0.810536722,0.029682398,0.512195122,0
8.14097E-4,57.291966264,0.812482357,0.029385574,0.512195122,0
8.17137E-4,57.536918632,0.813651074,0.02908875,0.520325203,0
8.23324E-4,57.783228324,0.816006394,0.028791926,0.520325203,0
8.32784E-4,58.032081935,0.819550723,0.028495102,0.520325203,0
8.36446E-4,58.282573466,0.820904476,0.028198278,0.520325203,0
8.39947E-4,58.53420702,0.822189047,0.027901454,0.520325203,0
8.43019E-4,58.786961984,0.823308414,0.02760463,0.528455285,0
8.51439E-4,59.041742017,0.826341205,0.027307806,0.528455285,0
8.64147E-4,59.299911726,0.830820026,0.027010982,0.528455285,0
8.66771E-4,59.559556996,0.831730402,0.026714159,0.528455285,0
8.70647E-4,59.820393044,0.83306591,0.026417335,0.528455285,0
8.78571E-4,60.082970364,0.83576368,0.026120511,0.536585366,0
8.79514E-4,60.258845082,0.836081743,0.025922628,0.536585366,0
8.83414E-4,60.523382485,0.837391078,0.025625804,0.536585366,0
8.87974E-4,60.789142607,0.838908503,0.02532898,0.536585366,0
8.90143E-4,61.055800199,0.839625382,0.025032156,0.544715447,0
8.96347E-4,61.324182571,0.841658225,0.024735332,0.544715447,0
8.97617E-4,61.503585816,0.842070967,0.024537449,0.552845528,0
9.01769E-4,61.773976287,0.843413474,0.024240625,0.552845528,0
9.02631E-4,62.044687226,0.843690767,0.023943801,0.552845528,0
9.10369E-4,62.317451713,0.846158088,0.023646977,0.56097561,0
9.13945E-4,62.500112401,0.847285067,0.023449095,0.56097561,0
9.2412E-4,62.776260373,0.850447011,0.023152271,0.56097561,0
9.31158E-4,63.055009361,0.8525954,0.022855447,0.56097561,0
9.40869E-4,63.336303531,0.855509453,0.022558623,0.56097561,0
9.41607E-4,63.524552371,0.855728664,0.02236074,0.56097561,0
9.4969E-4,63.808583946,0.858106442,0.022063916,0.56097561,0
9.51074E-4,64.093766265,0.858509786,0.021767092,0.569105691,0
9.59945E-4,64.285649216,0.861067156,0.021569209,0.569105691,0
9.62254E-4,64.574081777,0.86172521,0.021272385,0.569105691,0
9.72063E-4,64.767980898,0.864485943,0.021074503,0.569105691,0
9.78569E-4,65.061087284,0.866286714,0.020777679,0.569105691,0
9.82966E-4,65.257507213,0.867490244,0.020579796,0.569105691,0
1.00049E-3,65.555011453,0.872180396,0.020282972,0.569105691,0
1.00756E-3,65.755983501,0.874024039,0.02008509,0.569105691,0
1.01525E-3,66.059635566,0.876001434,0.019788266,0.577235772,0
1.03618E-3,66.266480781,0.881223826,0.019590383,0.577235772,0
1.05351E-3,66.580880402,0.885381911,0.019293559,0.577235772,0
1.0571E-3,66.792258203,0.886225057,0.019095676,0.577235772,0
1.06633E-3,67.00480747,0.888364035,0.018897794,0.585365854,0
1.07711E-3,67.327290439,0.890811491,0.01860097,0.585365854,0
1.07763E-3,67.542782453,0.890927901,0.018403087,0.585365854,0
1.08217E-3,67.759168258,0.891941315,0.018205204,0.593495935,0
1.09868E-3,68.086871316,0.895548194,0.01790838,0.609756098,0
1.10139E-3,68.306919037,0.896127578,0.017710498,0.609756098,0
1.11034E-3,68.528786682,0.898022662,0.017512615,0.617886179,0
1.11564E-3,68.751637711,0.899126437,0.017314732,0.617886179,0
1.12469E-3,69.088175658,0.900987514,0.017017908,0.62601626,0
1.13531E-3,69.314683223,0.903124755,0.016820026,0.634146341,0
1.13697E-3,69.541927209,0.903455077,0.016622143,0.634146341,0
1.14278E-3,69.770045647,0.904601521,0.01642426,0.634146341,0
1.15286E-3,70.114634336,0.906558417,0.016127436,0.642276423,0
1.15891E-3,70.346185267,0.907713721,0.015929554,0.658536585,0
1.165E-3,70.57879752,0.908862482,0.015731671,0.658536585,0
1.16916E-3,70.812531967,0.909638965,0.015533788,0.658536585,0
1.17439E-3,71.047241666,0.910604941,0.015335906,0.666666667,0
1.18145E-3,71.28309699,0.911893279,0.015138023,0.666666667,0
1.18315E-3,71.519599799,0.912201053,0.01494014,0.666666667,0
1.18638E-3,71.756558072,0.912782236,0.014742258,0.666666667,0
1.20666E-3,72.116392928,0.916344117,0.014445434,0.666666667,0
1.20696E-3,72.357760643,0.916395864,0.014247551,0.682926829,0
1.21619E-3,72.600550056,0.917966528,0.014049669,0.682926829,0
1.24121E-3,72.848349994,0.922081321,0.013851786,0.682926829,0
1.25095E-3,73.097802466,0.923624798,0.013653903,0.682926829,0
1.26082E-3,73.349664201,0.925159064,0.013456021,0.682926829,0
1.2648E-3,73.60260087,0.925770135,0.013258138,0.682926829,0
1.28023E-3,73.857163374,0.928087122,0.013060255,0.691056911,0
1.29398E-3,74.114673083,0.930092862,0.012862373,0.691056911,0
1.3021E-3,74.374500745,0.931250182,0.01266449,0.699186992,0
1.30607E-3,74.505107553,0.931808528,0.012565549,0.699186992,0
1.31433E-3,74.767411632,0.93295667,0.012367666,0.699186992,0
1.32091E-3,75.031144529,0.933857847,0.012169783,0.707317073,0
1.33214E-3,75.296485979,0.935367506,0.011971901,0.707317073,0
1.3406E-3,75.564258703,0.936482354,0.011774018,0.723577236,0
1.34708E-3,75.833201209,0.937323399,0.011576135,0.723577236,0
1.37188E-3,76.105465959,0.940439332,0.011378253,0.731707317,0
1.37698E-3,76.380377495,0.941060727,0.01118037,0.731707317,0
1.38755E-3,76.519132609,0.942327504,0.011081429,0.731707317,0
1.39143E-3,76.797275505,0.942785404,0.010883546,0.731707317,0
1.39644E-3,77.07610415,0.94337223,0.010685663,0.731707317,0
1.40567E-3,77.356769964,0.944436071,0.010487781,0.731707317,0
1.41507E-3,77.639706888,0.945500625,0.010289898,0.731707317,0
1.41869E-3,77.781575853,0.945904241,0.010190957,0.739837398,0
1.42751E-3,78.066797884,0.946876475,0.009993074,0.739837398,0
1.43997E-3,78.353688936,0.948219828,0.009795191,0.739837398,0
1.45411E-3,78.643564178,0.94970438,0.009597309,0.739837398,0
1.45629E-3,78.789193215,0.949928895,0.009498367,0.74796748,0
1.46961E-3,79.082677741,0.951281806,0.009300485,0.74796748,0
1.48268E-3,79.379029535,0.952573688,0.009102602,0.74796748,0
1.50546E-3,79.529575847,0.954743835,0.009003661,0.74796748,0
1.5157E-3,79.831847346,0.955686009,0.008805778,0.756097561,0
1.53598E-3,80.138487455,0.957496128,0.008607896,0.756097561,0
1.53768E-3,80.292255471,0.957644565,0.008508954,0.756097561,0
1.54813E-3,80.601821597,0.958544953,0.008311072,0.764227642,0
1.55141E-3,80.756963061,0.958823943,0.00821213,0.764227642,0
1.57023E-3,81.069912289,0.960386568,0.008014248,0.764227642,0
1.60591E-3,81.390569915,0.963188952,0.007816365,0.772357724,0
1.61485E-3,81.55205475,0.963858944,0.007717424,0.772357724,0
1.62684E-3,81.876995353,0.964739455,0.007519541,0.780487805,0
1.63266E-3,82.040261455,0.965158665,0.0074206,0.780487805,0
1.66713E-3,82.371409802,0.967542573,0.007222717,0.780487805,0
1.6793E-3,82.539339684,0.968344515,0.007123776,0.780487805,0
1.69878E-3,82.877905576,0.969587163,0.006925893,0.780487805,0
1.71802E-3,83.049707088,0.970766772,0.006826952,0.780487805,0
1.72472E-3,83.394254731,0.971167305,0.006629069,0.788617886,0
1.73352E-3,83.567606604,0.971683953,0.006530128,0.796747967,0
1.76993E-3,83.918458313,0.973726698,0.006332245,0.804878049,0
1.78078E-3,84.09653638,0.974306132,0.006233304,0.804878049,0
1.80083E-3,84.276619085,0.975343649,0.006134362,0.804878049,0
1.83198E-3,84.640982547,0.976873629,0.00593648,0.81300813,0
1.83991E-3,84.824973242,0.977247353,0.005837538,0.81300813,0
1.85324E-3,85.010297618,0.977862802,0.005738597,0.821138211,0
1.86807E-3,85.382608044,0.978527665,0.005540714,0.837398374,0
1.87338E-3,85.569946186,0.978760687,0.005441773,0.845528455,0
1.88299E-3,85.758245279,0.979176221,0.005342832,0.845528455,0
1.91687E-3,86.138581773,0.980577323,0.005144949,0.845528455,0
1.9185E-3,86.330432155,0.980642563,0.005046008,0.845528455,0
1.9442E-3,86.524852561,0.981638908,0.004947066,0.845528455,0
1.98278E-3,86.920562735,0.983038926,0.004749184,0.861788618,0
2.01069E-3,87.121632234,0.983985087,0.004650242,0.861788618,0
2.02572E-3,87.324203859,0.984472156,0.004551301,0.861788618,0
2.07815E-3,87.532019342,0.986059271,0.00445236,0.861788618,0
2.11603E-3,87.952213026,0.987103796,0.004254477,0.869918699,0
2.11912E-3,88.164124771,0.987185331,0.004155536,0.869918699,0
2.17611E-3,88.381735884,0.98860238,0.004056594,0.869918699,0
2.17988E-3,88.599723593,0.988690294,0.003957653,0.869918699,0
2.1913E-3,88.81885375,0.988952865,0.003858712,0.869918699,0
2.21371E-3,89.040224897,0.98945034,0.00375977,0.869918699,0
2.21519E-3,89.261743627,0.989482304,0.003660829,0.869918699,0
2.23805E-3,89.707765277,0.989965383,0.003462946,0.869918699,0
2.24179E-3,89.931943992,0.990042096,0.003364005,0.87804878,0
2.2517E-3,90.157114237,0.990243053,0.003265064,0.87804878,0
2.26008E-3,90.383122263,0.990409685,0.003166122,0.87804878,0
2.28261E-3,90.611383438,0.990843846,0.003067181,0.87804878,0
2.32162E-3,90.843544959,0.99154946,0.00296824,0.87804878,0
2.37794E-3,91.081339042,0.992473591,0.002869299,0.87804878,0
2.38294E-3,91.319633316,0.9925506,0.002770357,0.886178862,0
2.39217E-3,91.558850324,0.992690602,0.002671416,0.894308943,0
2.39304E-3,91.798153978,0.992703613,0.002572475,0.902439024,0
2.40662E-3,92.038815995,0.992904578,0.002473533,0.902439024,0
2.41075E-3,92.279891303,0.992964618,0.002374592,0.910569106,0
2.4499E-3,92.524881447,0.99350873,0.002275651,0.918699187,0
2.45437E-3,92.77031852,0.993568108,0.002176709,0.918699187,0
2.65233E-3,93.035551039,0.995718728,0.002077768,0.918699187,0
2.67783E-3,93.303334105,0.995937462,0.001978827,0.926829268,0
2.69901E-3,93.57323541,0.996110603,0.001879885,0.926829268,0
2.74327E-3,93.847562016,0.996448874,0.001780944,0.93495935,0
2.78086E-3,94.125647889,0.996713019,0.001682003,0.93495935,0
2.80777E-3,94.406424605,0.996889939,0.001583061,0.93495935,0
2.88626E-3,94.695050626,0.997353465,0.00148412,0.943089431,0
2.99159E-3,94.994209157,0.99786879,0.001385179,0.943089431,0
3.04083E-3,95.298292512,0.998074031,0.001286237,0.943089431,0
3.19074E-3,95.617366597,0.998584898,0.001187296,0.943089431,0
3.20682E-3,95.938048947,0.998630927,0.001088355,0.943089431,0
