X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-57.633333,-19.15,train,7.014047598415617E-5,11.574966376084854,0.3144977288680334
-39.95379,-19.13351,train,2.19221400964789E-4,58.166168682328454,0.6927782050693183
-40.13397,-19.00875,train,1.991994515972869E-4,54.41542929754295,0.6578125308346314
-39.92271,-18.52626,train,1.8722279791836882E-4,52.129129006372935,0.6350225993884631
-39.86968,-18.41285,train,1.870294165552662E-4,52.10230266637552,0.6346424328037024
-40.30967,-18.28316,train,1.2301671491754803E-4,32.42076306663919,0.4843176833713746
-39.91477,-18.08204,train,1.6710348335545363E-4,47.28276188455695,0.5932704774862074
-40.33384,-17.9116,train,1.2246871197030835E-4,32.17578994313721,0.48279407559354237
-47.696,-17.887,train,1.0948051918884382E-4,26.060314940751482,0.4453354883310203
-39.3909,-17.80238,train,2.1514567728375425E-4,57.43733355929067,0.6859627112277273
-40.58911,-17.70614,train,1.1530496637071084E-4,28.876381944726948,0.46245775503089737
-58.69079,-17.66238,train,8.548876022458466E-5,16.703904900702394,0.3688624416564664
-40.66436,-17.58667,train,1.2019259185281702E-4,31.307785821444988,0.47641747115264443
-43.25387,-17.57473,train,1.432523402744756E-4,40.57476245725625,0.5375438311254368
-53.26801,-17.50172,train,1.1663525971830422E-4,29.519454453079103,0.46629370623676836
-44.63333,-17.45,train,1.1730491801936476E-4,29.83647743402086,0.46821432088638315
-63.666667,-17.45,train,2.3529400076934722E-4,60.665726974829205,0.7182436762201072
-39.27812,-17.36636,train,2.1278265437674415E-4,57.04855580924124,0.6819421955271888
-39.67412,-17.28398,train,1.2094406571828727E-4,31.68393146441481,0.4785313889784357
-57.75184,-16.73455,train,5.823724665320965E-5,8.353394049088914,0.2691317411895805
-52.6424,-16.3516,train,7.569869327406253E-5,13.248702027621817,0.3347060494843114
-48.95,-16.316667,train,1.2943908063513585E-4,35.00007463667531,0.5018426944073984
-52.63411,-16.29029,train,6.375852528714547E-5,9.873273848177618,0.29053636196272115
-55.9653,-16.1978,train,5.157341228636803E-5,6.614785189841282,0.2424358761848584
-67.6803,-15.4931,train,2.211998193165937E-4,58.43865928027047,0.6960330227195763
-55.7497,-15.4606,train,8.426523214283963E-5,16.246975477096306,0.3646914785935219
-39.54143,-15.42245,train,3.1231805719559766E-4,70.45354125611145,0.8138819485126417
-39.05782,-15.36359,train,3.1279540581827616E-4,70.4998638685487,0.8143596246266582
-39.10517,-15.17796,train,2.937560932565582E-4,68.2526917193881,0.7943223624816453
-39.41849,-15.17089,train,2.9092918245199356E-4,67.793001145993,0.7911682632772349
-65.63608,-15.02894,train,2.02668412034028E-4,55.21863013566401,0.6641436682975852
-67.79844,-14.98585,train,2.4020856917636996E-4,61.38653825934667,0.7256005577758289
-39.2667,-14.8,train,2.0292147013755392E-4,55.25890166462139,0.6646009093938738
-57.2881,-14.7972,train,6.800114393336981E-5,10.95683897771708,0.3065570491371511
-67.76338,-14.65044,train,2.296375991535461E-4,59.79813148812309,0.7095318261036458
-67.5089,-14.62615,train,2.3279102104349506E-4,60.27843107027384,0.7144213514495243
