Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.00563E-4,31.50889253,0.510223718,0.340674279,0.251039069,0
1.01024E-4,31.750829407,0.511822427,0.338499184,0.252701579,0
1.01508E-4,32.004059051,0.51349879,0.33623346,0.255195345,0
1.02099E-4,32.258727588,0.515535649,0.333967736,0.259351621,0
1.02563E-4,32.504327934,0.517128597,0.331792641,0.262676642,0
1.03224E-4,32.751273658,0.51938588,0.329617546,0.264339152,0
1.03694E-4,33.009821072,0.520989593,0.327351822,0.266832918,0
1.04048E-4,33.259098922,0.522188692,0.325176726,0.269326683,0
1.04413E-4,33.50928221,0.523426631,0.323001631,0.270157938,0
1.04794E-4,33.760301327,0.524714164,0.320826536,0.271820449,0
1.05235E-4,34.0020045,0.526198657,0.31874207,0.274314214,0
1.05751E-4,34.255228177,0.527929682,0.316566975,0.277639235,0
1.0635E-4,34.509665387,0.52993276,0.31439188,0.280133001,0
1.06882E-4,34.754962348,0.531707401,0.312307413,0.282626766,0
1.07288E-4,35.001260874,0.533054409,0.310222947,0.282626766,0
1.07906E-4,35.259583047,0.535097406,0.308047852,0.284289277,0
1.08413E-4,35.508230406,0.536768549,0.305963386,0.285951787,0
1.08907E-4,35.758098035,0.53839015,0.30387892,0.286783042,0
1.0942E-4,36.009184294,0.54006821,0.301794454,0.287614298,0
1.09802E-4,36.250326494,0.54131097,0.299800616,0.288445553,0
1.1033E-4,36.50357515,0.543028795,0.29771615,0.290108063,0
1.10842E-4,36.757938528,0.544685122,0.295631684,0.290939318,0
1.11487E-4,37.002524369,0.54676465,0.293637847,0.294264339,0
1.12055E-4,37.259627933,0.548588092,0.29155338,0.296758105,0
1.12479E-4,37.50666845,0.549944334,0.289559543,0.29758936,0
1.12981E-4,37.754649723,0.551547492,0.287565706,0.300083126,0
1.13489E-4,38.003716589,0.553161104,0.285571869,0.301745636,0
1.13918E-4,38.253825735,0.554517968,0.283578032,0.305070657,0
1.1445E-4,38.505117553,0.556199116,0.281584194,0.307564422,0
1.15074E-4,38.757655587,0.558158818,0.279590357,0.308395677,0
1.15662E-4,39.011412284,0.559999139,0.27759652,0.311720698,0
1.16277E-4,39.25488994,0.561916666,0.275693312,0.311720698,0
1.16925E-4,39.511442388,0.563927332,0.273699474,0.313383209,0
1.1741E-4,39.757546395,0.565426756,0.271796266,0.315876974,0
1.17912E-4,40.004772773,0.56697086,0.269893058,0.316708229,0
1.18423E-4,40.253000594,0.568538044,0.26798985,0.319201995,0
1.18824E-4,40.50211377,0.56976542,0.266086641,0.32003325,0
1.19354E-4,40.752241589,0.571380505,0.264183433,0.322527016,0
1.1985E-4,41.003357326,0.572885826,0.262280225,0.323358271,0
1.20366E-4,41.255571731,0.574448946,0.260377016,0.325852037,0
1.21186E-4,41.50927122,0.576917663,0.258473808,0.327514547,0
1.21743E-4,41.752240516,0.57858765,0.256661229,0.329177057,0
1.22331E-4,42.008488129,0.580342221,0.254758021,0.333333333,0
1.22798E-4,42.253639964,0.581730368,0.252945441,0.335827099,0
1.23384E-4,42.512129611,0.583467147,0.251042233,0.339983375,0
1.23819E-4,42.759296811,0.584751354,0.249229654,0.344139651,0
1.24536E-4,43.007668718,0.586858796,0.247417074,0.345802161,0
1.25239E-4,43.257558407,0.588917037,0.245604495,0.348295927,0
1.26471E-4,43.509417604,0.592494637,0.243791916,0.351620948,0
1.27191E-4,43.75051095,0.594573024,0.242069966,0.354945968,0
1.27857E-4,44.005790262,0.59648471,0.240257386,0.356608479,0
1.28302E-4,44.261923146,0.597757995,0.238444807,0.357439734,0
1.287E-4,44.506122551,0.598892179,0.236722857,0.357439734,0
1.29236E-4,44.751087817,0.600416432,0.235000906,0.360764755,0
1.29953E-4,45.010263848,0.602444896,0.233188327,0.362427265,0
1.30619E-4,45.257802977,0.604319935,0.231466377,0.36325852,0
1.31307E-4,45.506690124,0.606246187,0.229744426,0.366583541,0
1.3209E-4,45.757074468,0.608428409,0.228022476,0.370739817,0
1.32618E-4,46.008632909,0.60989225,0.226300526,0.374896093,0
1.33397E-4,46.261230221,0.612045103,0.224578575,0.379883624,0
1.33934E-4,46.501860013,0.613519607,0.222947254,0.381546135,0
1.34452E-4,46.756954818,0.6149387,0.221225304,0.3840399,0
1.35108E-4,47.013142472,0.616726369,0.219503353,0.386533666,0
1.35568E-4,47.256872323,0.617978363,0.217872032,0.389858687,0
1.36366E-4,47.50168994,0.620135157,0.216240711,0.389858687,0
1.3696E-4,47.761309685,0.621731989,0.21451876,0.392352452,0
1.37541E-4,48.008383185,0.623289328,0.212887439,0.396508728,0
1.38507E-4,48.256968206,0.625865212,0.211256117,0.397339983,0
1.39081E-4,48.506791449,0.627384516,0.209624796,0.399833749,0
1.39852E-4,48.757934463,0.629419845,0.207993475,0.402327515,0
1.40456E-4,49.010307501,0.631003557,0.206362153,0.403990025,0
1.4124E-4,49.263884498,0.633052859,0.204730832,0.407315046,0
1.41829E-4,49.504646809,0.634583978,0.20319014,0.408977556,0
1.42398E-4,49.760545008,0.636054863,0.201558818,0.412302577,0
1.43014E-4,50.003263647,0.637643221,0.200018126,0.413965087,0
1.43651E-4,50.261249992,0.639279429,0.198386804,0.418121363,0
1.44221E-4,50.505994254,0.640734572,0.196846112,0.421446384,0
1.44756E-4,50.751663833,0.642096007,0.19530542,0.426433915,0
1.45438E-4,51.01298978,0.64382499,0.193674098,0.426433915,0
1.46316E-4,51.261003414,0.646036562,0.192133406,0.432252702,0
1.46878E-4,51.510248698,0.647446968,0.190592713,0.433083957,0
1.4738E-4,51.760421714,0.648701303,0.189052021,0.437240233,0
1.47681E-4,52.011276115,0.649449691,0.187511329,0.439733998,0
1.48033E-4,52.262650688,0.650325444,0.185970636,0.440565254,0
1.48592E-4,52.514749987,0.651709817,0.184429944,0.443059019,0
1.49343E-4,52.753084821,0.65356168,0.18297988,0.44472153,0
1.4984E-4,53.007366728,0.654780752,0.181439188,0.449709061,0
1.50335E-4,53.262562078,0.65599289,0.179898496,0.453865337,0
1.50905E-4,53.503599484,0.657382115,0.178448432,0.459684123,0
1.51684E-4,53.760819326,0.659271794,0.17690774,0.461346633,0
1.52243E-4,54.003887864,0.660620755,0.175457676,0.463840399,0
1.5283E-4,54.263228169,0.662032509,0.173916984,0.467996675,0
1.53518E-4,54.508342143,0.663677899,0.17246692,0.470490441,0
1.54264E-4,54.75469819,0.665452854,0.171016857,0.472984206,0
1.5507E-4,55.002130354,0.667362881,0.169566794,0.475477972,0
1.55758E-4,55.250985686,0.668982818,0.16811673,0.476309227,0
1.56248E-4,55.500633846,0.670131471,0.166666667,0.478802993,0
1.5703E-4,55.751306537,0.671959195,0.165216603,0.481296758,0
1.57764E-4,56.00310686,0.673662606,0.16376654,0.487115544,0
1.58735E-4,56.256264635,0.67590469,0.162316476,0.48960931,0
1.59386E-4,56.510752648,0.677398096,0.160866413,0.494596841,0
1.5991E-4,56.750304724,0.678596788,0.159506978,0.497090607,0
1.6087E-4,57.007035827,0.680777975,0.158056915,0.500415628,0
1.61806E-4,57.265198136,0.682893543,0.156606852,0.507065669,0
1.62194E-4,57.508205139,0.683765142,0.155247417,0.51039069,0
1.63057E-4,57.75222154,0.685696269,0.153887983,0.512884456,0
1.63776E-4,58.013652233,0.687295436,0.152437919,0.517040732,0
1.64623E-4,58.259961299,0.689171124,0.151078485,0.517871987,0
1.65637E-4,58.507714272,0.691400141,0.14971905,0.522028263,0
1.66819E-4,58.757206291,0.69397849,0.148359616,0.524522028,0
1.67359E-4,59.007844079,0.695147607,0.147000181,0.528678304,0
1.68406E-4,59.259745154,0.697405802,0.145640747,0.532003325,0
1.68913E-4,59.512708706,0.69849199,0.144281312,0.533665835,0
1.69593E-4,59.766667794,0.699944715,0.142921878,0.535328346,0
1.70486E-4,60.004778538,0.701839846,0.141653072,0.536159601,0
1.71652E-4,60.261477423,0.7042978,0.140293638,0.536990856,0
1.72557E-4,60.502479666,0.706191732,0.139024832,0.538653367,0
1.73469E-4,60.762025686,0.708086541,0.137665398,0.540315877,0
1.74288E-4,61.00557085,0.709778721,0.136396592,0.542809643,0
1.75035E-4,61.250105212,0.711313654,0.135127787,0.544472153,0
1.75528E-4,61.513029271,0.712322303,0.133768352,0.550290939,0
1.76334E-4,61.759471143,0.713963607,0.132499547,0.556109726,0
1.7742E-4,62.007060612,0.716160175,0.131230741,0.558603491,0
1.78372E-4,62.256066822,0.718070682,0.129961936,0.564422278,0
1.79124E-4,62.506326023,0.719572487,0.12869313,0.567747298,0
1.79962E-4,62.757622185,0.721235242,0.127424325,0.57273483,0
1.80646E-4,63.010153557,0.722585659,0.126155519,0.57439734,0
1.81467E-4,63.263648496,0.72419831,0.124886714,0.578553616,0
1.82068E-4,63.518152343,0.725372179,0.123617908,0.581047382,0
1.82516E-4,63.755139557,0.72624424,0.122439732,0.582709892,0
1.83318E-4,64.011404675,0.727797797,0.121170926,0.586034913,0
1.84261E-4,64.250432471,0.729613552,0.11999275,0.590191189,0
1.85434E-4,64.509176342,0.731854322,0.118723944,0.592684954,0
1.86235E-4,64.750868212,0.73337569,0.117545768,0.59517872,0
1.87071E-4,65.012077678,0.734952207,0.116276962,0.597672485,0
1.87959E-4,65.255805962,0.736617731,0.115098786,0.601828761,0
1.88622E-4,65.500666738,0.737855601,0.113920609,0.604322527,0
1.89561E-4,65.765407034,0.739595544,0.112651804,0.606816293,0
1.90383E-4,66.012519706,0.741111255,0.111473627,0.609310058,0
1.90732E-4,66.260264964,0.741752034,0.11029545,0.612635079,0
1.91876E-4,66.509045054,0.743839696,0.109117274,0.6159601,0
1.92709E-4,66.759148878,0.745349801,0.107939097,0.619285121,0
1.93446E-4,67.010148828,0.746678717,0.106760921,0.621778886,0
1.94052E-4,67.262038617,0.747766255,0.105582744,0.623441397,0
1.95068E-4,67.514994942,0.749578775,0.104404568,0.626766417,0
1.95934E-4,67.769294343,0.751113503,0.103226391,0.630922693,0
1.96922E-4,68.004987158,0.752853406,0.102138844,0.633416459,0
1.98382E-4,68.262039607,0.755401562,0.100960667,0.637572735,0
1.99424E-4,68.500698398,0.757203161,0.099873119,0.639235245,0
2.0054E-4,68.760820457,0.759119202,0.098694943,0.6400665,0
2.01748E-4,69.002174734,0.761175951,0.097607395,0.643391521,0
2.02594E-4,69.265142536,0.762606067,0.096429219,0.647547797,0
2.04046E-4,69.509123065,0.765040055,0.095341671,0.648379052,0
2.04974E-4,69.754552311,0.766581676,0.094254124,0.650041563,0
2.05879E-4,70.001059414,0.768075995,0.093166576,0.654197839,0
2.06686E-4,70.269334686,0.769401707,0.091988399,0.65752286,0
2.07454E-4,70.517879892,0.770655546,0.090900852,0.661679135,0
2.08369E-4,70.767484562,0.772139316,0.089813304,0.665004156,0
2.09483E-4,71.018306091,0.773934109,0.088725757,0.669991687,0
2.10044E-4,71.270185849,0.774832819,0.087638209,0.674979219,0
2.11438E-4,71.502088957,0.777049188,0.086641291,0.677472984,0
2.12782E-4,71.756611269,0.779167077,0.085553743,0.679135495,0
2.13749E-4,72.012661558,0.780676698,0.084466195,0.683291771,0
2.14576E-4,72.269692192,0.781961006,0.083378648,0.689110557,0
2.15413E-4,72.506146878,0.783253073,0.082381729,0.691604323,0
2.16365E-4,72.765450526,0.78471229,0.081294182,0.694098088,0
2.17861E-4,73.004415396,0.78698694,0.080297263,0.694929343,0
2.18879E-4,73.266555695,0.788520572,0.079209715,0.699916874,0
2.20398E-4,73.508271503,0.790788262,0.078212797,0.70407315,0
2.21835E-4,73.751438745,0.792910767,0.077215878,0.706566916,0
2.22815E-4,74.018198915,0.794346261,0.076128331,0.709891937,0
2.24009E-4,74.264039862,0.796082042,0.075131412,0.712385702,0
2.24748E-4,74.510890387,0.797148349,0.074134493,0.715710723,0
2.25526E-4,74.758493828,0.79826644,0.073137575,0.717373234,0
2.26462E-4,75.007134793,0.799601671,0.072140656,0.719035744,0
2.27481E-4,75.256901489,0.801045678,0.071143738,0.72152951,0
2.28164E-4,75.50748557,0.802008741,0.070146819,0.726517041,0
2.29305E-4,75.759121347,0.803605408,0.0691499,0.726517041,0
2.30396E-4,76.011819213,0.805120446,0.068152982,0.730673317,0
2.31606E-4,76.266064467,0.806787554,0.067156063,0.731504572,0
2.32774E-4,76.521426221,0.808382795,0.066159144,0.733998337,0
2.33853E-4,76.754778112,0.80984417,0.065252855,0.737323358,0
2.35242E-4,77.012962671,0.811709338,0.064255936,0.739817124,0
2.3687E-4,77.272663661,0.813872351,0.063259018,0.7439734,0
2.37725E-4,77.51000081,0.814998772,0.062352728,0.747298421,0
2.39015E-4,77.77236266,0.816684767,0.061355809,0.748960931,0
2.40016E-4,78.011862023,0.817983012,0.06044952,0.750623441,0
2.40962E-4,78.252505736,0.819201931,0.05954323,0.752285952,0
2.41969E-4,78.518222638,0.820488905,0.058546311,0.754779717,0
2.43497E-4,78.760844108,0.822425359,0.057640022,0.756442228,0
2.4574E-4,79.005460697,0.825230198,0.056733732,0.758935993,0
2.46607E-4,79.25154794,0.826302677,0.055827442,0.762261014,0
2.47946E-4,79.523697034,0.827945107,0.054830524,0.76641729,0
2.49681E-4,79.772748139,0.830051559,0.053924234,0.771404821,0
2.50796E-4,80.022980598,0.831391642,0.053017945,0.776392352,0
2.52187E-4,80.274279194,0.83304724,0.052111655,0.780548628,0
2.54158E-4,80.502303956,0.835366685,0.051295994,0.783042394,0
2.55773E-4,80.757336851,0.837243508,0.050389705,0.78719867,0
2.56803E-4,81.013749617,0.838429111,0.049483415,0.790523691,0
2.58002E-4,81.271109865,0.839799032,0.048577125,0.793848712,0
2.59587E-4,81.504004108,0.841591136,0.047761465,0.798004988,0
2.61239E-4,81.764709662,0.843437611,0.046855175,0.800498753,0
2.62263E-4,82.000212203,0.844571255,0.046039514,0.801330008,0
2.63552E-4,82.263058909,0.845987089,0.045133225,0.802161264,0
2.64438E-4,82.500561584,0.8469523,0.044317564,0.803823774,0
2.66829E-4,82.766385073,0.849527971,0.043411274,0.806317539,0
2.68974E-4,83.007901968,0.851801571,0.042595614,0.810473815,0
2.71265E-4,83.250994985,0.854192062,0.041779953,0.811305071,0
2.72643E-4,83.522869746,0.855611245,0.040873663,0.816292602,0
2.74796E-4,83.769449041,0.857800607,0.040058003,0.817955112,0
2.78906E-4,84.019467459,0.861889292,0.039242342,0.821280133,0
