Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.2239E-3,52.462391342,0.801219784,0.014119519,0.462686567,0
2.2312E-3,52.685511417,0.802270577,0.014020086,0.462686567,0
2.23481E-3,52.908992135,0.802787928,0.013920652,0.462686567,0
2.25928E-3,53.134920037,0.8062629,0.013821219,0.462686567,0
2.26143E-3,53.361062723,0.806564951,0.013721786,0.462686567,0
2.28438E-3,53.589501063,0.809764075,0.013622353,0.462686567,0
2.28554E-3,53.818055407,0.809924322,0.013522919,0.462686567,0
2.29154E-3,54.047209168,0.8107502,0.013423486,0.462686567,0
2.34301E-3,54.281509739,0.817695414,0.013324053,0.462686567,0
2.36615E-3,54.518124762,0.820734938,0.01322462,0.462686567,0
2.3707E-3,54.755194623,0.821326284,0.013125186,0.462686567,0
2.39852E-3,55.233053384,0.82490136,0.01292632,0.462686567,0
2.40944E-3,55.473997735,0.826285162,0.012826887,0.47761194,0
2.42676E-3,55.716673682,0.828456664,0.012727454,0.492537313,0
2.43903E-3,55.960576512,0.829978784,0.01262802,0.492537313,0
2.43966E-3,56.204542436,0.830056694,0.012528587,0.492537313,0
2.45426E-3,56.449968829,0.831850191,0.012429154,0.492537313,0
2.48673E-3,56.698641929,0.835769718,0.012329721,0.492537313,0
2.4937E-3,56.948012345,0.836599547,0.012230287,0.492537313,0
2.49473E-3,57.197485564,0.836721531,0.012130854,0.492537313,0
2.50152E-3,57.44763745,0.837524542,0.012031421,0.492537313,0
2.51141E-3,57.698778175,0.838687489,0.011931988,0.492537313,0
2.52828E-3,57.951606217,0.840652712,0.011832554,0.492537313,0
2.52921E-3,58.204526815,0.840759815,0.011733121,0.492537313,0
2.53467E-3,58.457993632,0.841390431,0.011633688,0.492537313,0
2.5369E-3,58.711683833,0.841647608,0.011534255,0.492537313,0
2.53809E-3,58.965493035,0.841784443,0.011434822,0.492537313,0
2.54699E-3,59.220192081,0.842803892,0.011335388,0.492537313,0
2.57352E-3,59.477543718,0.845804023,0.011235955,0.492537313,0
2.57848E-3,59.735391825,0.846359145,0.011136522,0.492537313,0
2.58335E-3,59.993726351,0.846901091,0.011037089,0.492537313,0
2.58371E-3,60.252097402,0.846941709,0.010937655,0.507462687,0
2.58512E-3,60.510609792,0.847098781,0.010838222,0.507462687,0
2.59697E-3,60.77030648,0.848408599,0.010738789,0.52238806,0
2.6092E-3,61.031226135,0.849749408,0.010639356,0.52238806,0
2.65853E-3,61.297079222,0.855038877,0.010539922,0.52238806,0
2.67134E-3,61.564212921,0.856381198,0.010440489,0.537313433,0
2.6764E-3,61.831853008,0.856908551,0.010341056,0.537313433,0
2.68773E-3,62.100626418,0.858081791,0.010241623,0.537313433,0
2.72029E-3,62.372655596,0.861398989,0.01014219,0.537313433,0
2.72428E-3,62.645083626,0.861799999,0.010042756,0.537313433,0
2.75837E-3,62.920920174,0.865179974,0.009943323,0.537313433,0
2.76677E-3,63.197596756,0.866000199,0.00984389,0.552238806,0
2.77373E-3,63.474969786,0.866676439,0.009744457,0.552238806,0
2.78618E-3,63.753587694,0.867876703,0.009645023,0.552238806,0
2.79652E-3,64.033239841,0.868865657,0.00954559,0.552238806,0
2.80867E-3,64.314106952,0.870017968,0.009446157,0.552238806,0
2.83255E-3,64.59736175,0.872253112,0.009346724,0.552238806,0
2.84974E-3,64.882335525,0.873838434,0.00924729,0.552238806,0
2.85361E-3,65.167696052,0.874192394,0.009147857,0.552238806,0
2.86761E-3,65.454457393,0.875466148,0.009048424,0.552238806,0
2.87186E-3,65.741643574,0.875849898,0.008948991,0.567164179,0
2.88083E-3,66.029726414,0.876655956,0.008849558,0.567164179,0
2.88131E-3,66.317857377,0.876699069,0.008750124,0.582089552,0
2.88531E-3,66.606388003,0.877056535,0.008650691,0.597014925,0
2.88795E-3,66.895182601,0.877292068,0.008551258,0.597014925,0
2.89507E-3,67.184689751,0.877925605,0.008451825,0.597014925,0
2.90204E-3,67.474893274,0.878541596,0.008352391,0.597014925,0
2.90285E-3,67.765178231,0.878613426,0.008252958,0.611940299,0
2.93696E-3,68.058873888,0.881584071,0.008153525,0.626865672,0
2.93964E-3,68.352838095,0.881814861,0.008054092,0.626865672,0
2.95065E-3,68.647903,0.882756104,0.007954658,0.626865672,0
2.95571E-3,68.943473802,0.883186194,0.007855225,0.626865672,0
2.98072E-3,69.241545899,0.88528961,0.007755792,0.641791045,0
2.99991E-3,69.541536837,0.886877514,0.007656359,0.641791045,0
3.02712E-3,69.844248845,0.889091674,0.007556926,0.641791045,0
3.03363E-3,70.147612298,0.889615299,0.007457492,0.641791045,0
3.07179E-3,70.454790842,0.892632576,0.007358059,0.641791045,0
3.0831E-3,70.763101017,0.893511598,0.007258626,0.641791045,0
3.12443E-3,71.075544335,0.896661411,0.007159193,0.641791045,0
3.13065E-3,71.388609149,0.897126918,0.007059759,0.656716418,0
3.1308E-3,71.701689476,0.897138511,0.006960326,0.671641791,0
3.13717E-3,72.015406356,0.897613069,0.006860893,0.671641791,0
3.13898E-3,72.329304366,0.897747703,0.00676146,0.671641791,0
3.14095E-3,72.643399278,0.89789386,0.006662026,0.671641791,0
3.15127E-3,72.958525804,0.898656199,0.006562593,0.671641791,0
3.15913E-3,73.274439225,0.899233868,0.00646316,0.671641791,0
3.17881E-3,73.592320394,0.900664044,0.006363727,0.671641791,0
3.20782E-3,73.913102095,0.902735245,0.006264294,0.671641791,0
3.22528E-3,74.235629951,0.903961251,0.00616486,0.671641791,0
3.29324E-3,74.564954025,0.908587647,0.006065427,0.686567164,0
3.34199E-3,74.89915344,0.911768529,0.005965994,0.686567164,0
3.34763E-3,75.233916191,0.912128867,0.005866561,0.686567164,0
3.37274E-3,75.571190031,0.913717262,0.005767127,0.701492537,0
3.37559E-3,75.908749044,0.913895824,0.005667694,0.701492537,0
3.39662E-3,76.248411198,0.915201349,0.005568261,0.701492537,0
3.39877E-3,76.58828777,0.915333331,0.005468828,0.701492537,0
3.39884E-3,76.928171298,0.91533761,0.005369394,0.701492537,0
3.42761E-3,77.270932178,0.9170889,0.005269961,0.701492537,0
3.50329E-3,77.621260836,0.921524002,0.005170528,0.701492537,0
3.51637E-3,77.972897866,0.922266356,0.005071095,0.701492537,0
3.53955E-3,78.326852967,0.923564402,0.004971662,0.701492537,0
3.54116E-3,78.680968943,0.923653678,0.004872228,0.701492537,0
3.55753E-3,79.036722015,0.924556263,0.004772795,0.701492537,0
3.56742E-3,79.39346438,0.925096512,0.004673362,0.701492537,0
3.60613E-3,79.754077418,0.92717335,0.004573929,0.701492537,0
3.66917E-3,80.120994089,0.930433077,0.004474495,0.71641791,0
3.67136E-3,80.488130343,0.930543959,0.004375062,0.71641791,0
3.68076E-3,80.856205883,0.931016275,0.004275629,0.731343284,0
3.70916E-3,81.22712151,0.932424952,0.004176196,0.731343284,0
3.7263E-3,81.599751234,0.933261184,0.004076762,0.731343284,0
3.76654E-3,81.976405283,0.93518403,0.003977329,0.731343284,0
3.76669E-3,82.353074344,0.935191098,0.003877896,0.746268657,0
3.78831E-3,82.731905152,0.936200908,0.003778463,0.746268657,0
3.85501E-3,83.117405839,0.93921849,0.00367903,0.76119403,0
3.94013E-3,83.511418463,0.94286307,0.003579596,0.76119403,0
3.94941E-3,83.906359947,0.943247315,0.003480163,0.776119403,0
3.96365E-3,84.302725385,0.943831357,0.00338073,0.791044776,0
3.97885E-3,84.700610523,0.944448041,0.003281297,0.805970149,0
4.04544E-3,85.105154889,0.947071453,0.003181863,0.805970149,0
4.07681E-3,85.512835684,0.948263774,0.00308243,0.820895522,0
4.12632E-3,85.925467943,0.95009165,0.002982997,0.820895522,0
4.17838E-3,86.343305505,0.951943644,0.002883564,0.820895522,0
4.19925E-3,86.76323062,0.952666922,0.00278413,0.820895522,0
4.22877E-3,87.186107501,0.953671085,0.002684697,0.820895522,0
4.28723E-3,87.614830148,0.955597325,0.002585264,0.820895522,0
4.33532E-3,88.04836248,0.957121962,0.002485831,0.820895522,0
4.33952E-3,88.482314148,0.957252381,0.002386398,0.820895522,0
4.34323E-3,88.916637136,0.957367536,0.002286964,0.820895522,0
4.42413E-3,89.359050535,0.959800955,0.002187531,0.835820896,0
4.54568E-3,89.813618238,0.963198143,0.002088098,0.835820896,0
4.57323E-3,90.270941599,0.963927535,0.001988665,0.850746269,0
4.6038E-3,90.731321361,0.964719634,0.001889231,0.850746269,0
4.60604E-3,91.191925277,0.964777037,0.001789798,0.865671642,0
4.61232E-3,91.653157037,0.964937322,0.001690365,0.865671642,0
4.64438E-3,92.117594889,0.965744518,0.001590932,0.880597015,0
4.6552E-3,92.583114706,0.966012709,0.001491498,0.895522388,0
4.69577E-3,93.052691993,0.96699988,0.001392065,0.910447761,0
4.76712E-3,93.529403513,0.968666602,0.001292632,0.925373134,0
